mes,anio_base,archivo,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Temuco,Cajon,20.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Temuco,PLC,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Temuco,Quepe,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Temuco,Freire,14.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Temuco,Pitrufquén,59.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,PLC,Temuco,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,PLC,Quepe,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,PLC,Freire,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,PLC,Pitrufquén,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Quepe,Lautaro,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Quepe,Temuco,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Quepe,PLC,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Quepe,Freire,11.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Quepe,Pitrufquén,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Freire,Temuco,23.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Freire,Quepe,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Freire,Pitrufquén,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Pitrufquén,Pillanlelbun,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Pitrufquén,Temuco,68.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Pitrufquén,PLC,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Pitrufquén,Quepe,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,discapacitado,Discapacitado,Pitrufquén,Freire,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,PUA,28.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,Perquenco,89.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,Lautaro,31.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,L. Centro,89.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,Pillanlelbun,9.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,Cajon,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Victoria,Temuco,589.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Victoria,42.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Perquenco,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Lautaro,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,L. Centro,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Pillanlelbun,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Cajon,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PUA,Temuco,91.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Victoria,86.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,PUA,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Quillem,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Lautaro,55.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,L. Centro,102.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Pillanlelbun,16.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Cajon,15.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Perquenco,Temuco,383.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quillem,Perquenco,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quillem,Lautaro,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quillem,L. Centro,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quillem,Cajon,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quillem,Temuco,16.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Victoria,104.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,PUA,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Perquenco,71.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Quillem,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Pillanlelbun,51.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Cajon,39.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Lautaro,Temuco,454.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Victoria,38.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Perquenco,36.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Quillem,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Pillanlelbun,21.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Cajon,29.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,L. Centro,Temuco,218.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,Victoria,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,PUA,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,Perquenco,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,Lautaro,15.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,L. Centro,47.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,Cajon,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pillanlelbun,Temuco,121.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,Victoria,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,PUA,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,Perquenco,12.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,Lautaro,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,L. Centro,50.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,Pillanlelbun,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Cajon,Temuco,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Victoria,467.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,PUA,54.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Perquenco,380.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Quillem,15.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Lautaro,335.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,L. Centro,172.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Pillanlelbun,116.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Cajon,19.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,PLC,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Quepe,42.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Freire,86.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Temuco,Pitrufquén,278.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PLC,Temuco,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PLC,Quepe,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PLC,Freire,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,PLC,Pitrufquén,36.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quepe,Temuco,38.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quepe,Freire,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Quepe,Pitrufquén,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Freire,Temuco,93.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Freire,PLC,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Freire,Quepe,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Freire,Pitrufquén,16.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pitrufquén,Pillanlelbun,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pitrufquén,Temuco,245.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pitrufquén,PLC,48.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pitrufquén,Quepe,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante,Estudiante,Pitrufquén,Freire,45.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,PUA,66.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Perquenco,132.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Quillem,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Lautaro,103.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,L. Centro,61.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,23.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Cajon,24.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Temuco,640.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Freire,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Victoria,101.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Perquenco,12.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Quillem,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Lautaro,19.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,L. Centro,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Pillanlelbun,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Temuco,74.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Victoria,120.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,PUA,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Quillem,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Lautaro,47.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,L. Centro,61.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Pillanlelbun,16.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Cajon,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Temuco,301.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Victoria,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,PUA,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Perquenco,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Lautaro,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,L. Centro,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Temuco,37.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Victoria,112.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,PUA,22.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Perquenco,94.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Quillem,14.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Pillanlelbun,44.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Cajon,14.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Temuco,365.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Victoria,60.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,PUA,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Perquenco,45.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Quillem,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Pillanlelbun,25.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Cajon,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Temuco,153.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Victoria,30.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,PUA,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Perquenco,11.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Lautaro,22.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,L. Centro,41.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Cajon,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Temuco,91.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Pitrufquén,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Victoria,20.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Perquenco,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Lautaro,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,L. Centro,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Pillanlelbun,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Temuco,12.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Victoria,628.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,PUA,52.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Perquenco,259.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quillem,21.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Lautaro,275.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,L. Centro,144.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pillanlelbun,46.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Cajon,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,PLC,16.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quepe,64.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Freire,83.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pitrufquén,391.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Temuco,46.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Quepe,8.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Freire,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Pitrufquén,74.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Temuco,34.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,PLC,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Freire,30.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Pitrufquén,34.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Temuco,94.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,PLC,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Quepe,14.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Pitrufquén,31.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Lautaro,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Temuco,402.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,PLC,46.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Quepe,30.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Freire,17.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Victoria,Perquenco,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Victoria,Lautaro,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Victoria,L. Centro,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Victoria,Temuco,29.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,PUA,Cajon,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,PUA,Temuco,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Perquenco,Victoria,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Perquenco,Cajon,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Perquenco,Temuco,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Quillem,Victoria,4.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Quillem,Perquenco,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Lautaro,Victoria,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Lautaro,Perquenco,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Lautaro,Temuco,18.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,L. Centro,Victoria,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,L. Centro,Perquenco,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,L. Centro,Quillem,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,L. Centro,Temuco,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Victoria,69.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,PUA,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Perquenco,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Lautaro,22.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,L. Centro,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Pillanlelbun,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Cajon,2.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,PLC,3.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Freire,5.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Temuco,Pitrufquén,10.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,funcionario,Funcionario,Pitrufquén,Temuco,6.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,PUA,242.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Perquenco,454.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Quillem,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Lautaro,209.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,L. Centro,368.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Pillanlelbun,65.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Cajon,132.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Victoria,Temuco,1927.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Victoria,296.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Perquenco,62.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Quillem,1.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Lautaro,24.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,L. Centro,26.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Pillanlelbun,7.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Cajon,11.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,PUA,Temuco,336.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Victoria,350.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,PUA,48.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Quillem,15.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Lautaro,196.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,L. Centro,360.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Pillanlelbun,59.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Cajon,70.0
1,2026,MOD-Tren-Araucania-ene-2026.xlsx,normal,Normal,Perquenco,Temuco,1300.0
