mes,mes_nombre,grupo_subsidio_referencial,origen,destino,viajes_observados_base_referencial
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Hito Galvarino,0.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Hualqui,6.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Huinca,0.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Intermodal Coronel,10.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Juan Pablo II,50.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,La Leonera,5.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Laguna Quiñenco,0.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Lomas Coloradas,6.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Lorenzo Arenas,11.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Los Canelos,4.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Los Cóndores,27.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Manquimávida,3.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Mercado,49.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,Pedro Medina,5.0
1,Enero,sin_subsidio_adulto_mayor,Hualqui,UTFSM,10.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Alborada,28.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,C. Raúl Silva H.,85.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Chiguayante,4.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Concepción,1431.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Costa Mar,60.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Cristo Redentor,73.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Diagonal Biobío,133.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,El Arenal,5.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,El Parque,137.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Higueras,8.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Hito Galvarino,87.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Hualqui,1.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Huinca,34.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Intermodal Coronel,310.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Juan Pablo II,227.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,La Leonera,61.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Laguna Quiñenco,173.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Lomas Coloradas,199.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Lorenzo Arenas,21.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Los Canelos,97.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Los Cóndores,20.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Manquimávida,1.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Mercado,16.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,Pedro Medina,20.0
1,Enero,sin_subsidio_adulto_mayor,Huinca,UTFSM,19.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Alborada,38.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,C. Raúl Silva H.,155.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Chiguayante,19.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Concepción,2084.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Costa Mar,215.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Cristo Redentor,373.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Diagonal Biobío,158.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,El Arenal,24.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,El Parque,130.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Higueras,66.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Hito Galvarino,93.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Hualqui,9.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Huinca,262.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Intermodal Coronel,35.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Juan Pablo II,326.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,La Leonera,26.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Laguna Quiñenco,218.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Lomas Coloradas,181.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Lorenzo Arenas,10.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Los Canelos,421.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Los Cóndores,40.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Manquimávida,20.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Mercado,54.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,Pedro Medina,24.0
1,Enero,sin_subsidio_adulto_mayor,Intermodal Coronel,UTFSM,7.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Alborada,13.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,C. Raúl Silva H.,143.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Chiguayante,13.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Concepción,102.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Costa Mar,133.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Cristo Redentor,267.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Diagonal Biobío,19.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,El Arenal,4.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,El Parque,34.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Higueras,22.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Hito Galvarino,111.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Hualqui,25.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Huinca,104.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Intermodal Coronel,136.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Juan Pablo II,12.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,La Leonera,24.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Laguna Quiñenco,170.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Lomas Coloradas,252.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Lorenzo Arenas,2.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Los Canelos,348.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Los Cóndores,5.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Manquimávida,41.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Mercado,21.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,Pedro Medina,2.0
1,Enero,sin_subsidio_adulto_mayor,Juan Pablo II,UTFSM,10.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Alborada,0.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,C. Raúl Silva H.,13.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Chiguayante,6.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Concepción,82.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Costa Mar,8.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Cristo Redentor,28.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Diagonal Biobío,7.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,El Arenal,6.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,El Parque,28.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Higueras,25.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Hito Galvarino,0.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Hualqui,6.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Huinca,27.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Intermodal Coronel,10.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Juan Pablo II,37.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,La Leonera,2.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Laguna Quiñenco,45.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Lomas Coloradas,22.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Lorenzo Arenas,22.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Los Canelos,3.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Los Cóndores,17.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Manquimávida,1.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Mercado,23.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,Pedro Medina,6.0
1,Enero,sin_subsidio_adulto_mayor,La Leonera,UTFSM,10.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Alborada,11.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,C. Raúl Silva H.,78.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Chiguayante,3.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Concepción,1398.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Costa Mar,149.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Cristo Redentor,279.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Diagonal Biobío,241.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,El Arenal,30.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,El Parque,168.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Higueras,33.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Hito Galvarino,176.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Hualqui,1.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Huinca,197.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Intermodal Coronel,105.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Juan Pablo II,239.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,La Leonera,41.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Laguna Quiñenco,35.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Lomas Coloradas,201.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Lorenzo Arenas,27.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Los Canelos,405.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Los Cóndores,11.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Manquimávida,8.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Mercado,6.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,Pedro Medina,2.0
1,Enero,sin_subsidio_adulto_mayor,Laguna Quiñenco,UTFSM,24.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Alborada,5.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,C. Raúl Silva H.,182.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Chiguayante,40.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Concepción,1082.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Costa Mar,126.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Cristo Redentor,217.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Diagonal Biobío,104.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,El Arenal,8.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,El Parque,73.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Higueras,18.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Hito Galvarino,24.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Hualqui,20.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Huinca,181.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Intermodal Coronel,243.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Juan Pablo II,310.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,La Leonera,21.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Laguna Quiñenco,193.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Lomas Coloradas,13.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Lorenzo Arenas,0.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Los Canelos,303.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Los Cóndores,36.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Manquimávida,6.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Mercado,20.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,Pedro Medina,1.0
1,Enero,sin_subsidio_adulto_mayor,Lomas Coloradas,UTFSM,10.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Alborada,1.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,C. Raúl Silva H.,10.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Chiguayante,13.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Concepción,26.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Costa Mar,29.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Cristo Redentor,18.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Diagonal Biobío,3.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,El Arenal,5.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,El Parque,4.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Higueras,9.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Hito Galvarino,33.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Hualqui,5.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Huinca,3.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Intermodal Coronel,23.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Juan Pablo II,2.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,La Leonera,20.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Laguna Quiñenco,3.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Lomas Coloradas,6.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Lorenzo Arenas,0.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Los Canelos,19.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Los Cóndores,17.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Manquimávida,22.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Mercado,29.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,Pedro Medina,7.0
1,Enero,sin_subsidio_adulto_mayor,Lorenzo Arenas,UTFSM,1.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Alborada,50.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,C. Raúl Silva H.,110.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Chiguayante,23.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Concepción,2357.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Costa Mar,92.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Cristo Redentor,182.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Diagonal Biobío,171.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,El Arenal,13.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,El Parque,147.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Higueras,25.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Hito Galvarino,97.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Hualqui,4.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Huinca,85.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Intermodal Coronel,434.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Juan Pablo II,546.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,La Leonera,6.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Laguna Quiñenco,347.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Lomas Coloradas,288.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Lorenzo Arenas,24.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Los Canelos,37.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Los Cóndores,37.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Manquimávida,3.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Mercado,51.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,Pedro Medina,2.0
1,Enero,sin_subsidio_adulto_mayor,Los Canelos,UTFSM,19.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Alborada,2.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,C. Raúl Silva H.,13.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Chiguayante,19.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Concepción,270.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Costa Mar,30.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Cristo Redentor,9.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Diagonal Biobío,11.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,El Arenal,5.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,El Parque,2.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Higueras,3.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Hito Galvarino,37.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Hualqui,26.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Huinca,34.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Intermodal Coronel,40.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Juan Pablo II,19.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,La Leonera,18.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Laguna Quiñenco,19.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Lomas Coloradas,40.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Lorenzo Arenas,25.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Los Canelos,25.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Los Cóndores,6.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Manquimávida,27.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Mercado,21.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,Pedro Medina,20.0
1,Enero,sin_subsidio_adulto_mayor,Los Cóndores,UTFSM,9.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Alborada,5.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,C. Raúl Silva H.,16.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Chiguayante,20.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Concepción,120.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Costa Mar,4.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Cristo Redentor,2.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Diagonal Biobío,3.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,El Arenal,11.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,El Parque,3.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Higueras,27.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Hito Galvarino,20.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Hualqui,5.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Huinca,2.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Intermodal Coronel,3.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Juan Pablo II,39.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,La Leonera,0.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Laguna Quiñenco,8.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Lomas Coloradas,10.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Lorenzo Arenas,34.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Los Canelos,1.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Los Cóndores,11.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Manquimávida,2.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Mercado,27.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,Pedro Medina,4.0
1,Enero,sin_subsidio_adulto_mayor,Manquimávida,UTFSM,22.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Alborada,1.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,C. Raúl Silva H.,9.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Chiguayante,31.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Concepción,87.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Costa Mar,32.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Cristo Redentor,24.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Diagonal Biobío,19.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,El Arenal,6.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,El Parque,6.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Higueras,55.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Hito Galvarino,3.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Hualqui,47.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Huinca,17.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Intermodal Coronel,37.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Juan Pablo II,24.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,La Leonera,40.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Laguna Quiñenco,8.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Lomas Coloradas,11.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Lorenzo Arenas,15.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Los Canelos,50.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Los Cóndores,32.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Manquimávida,24.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Mercado,3.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Pasajero Lota,0.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,Pedro Medina,42.0
1,Enero,sin_subsidio_adulto_mayor,Mercado,UTFSM,14.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Alborada,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,C. Raúl Silva H.,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Chiguayante,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Concepcion Centro,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Concepción,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Costa Mar,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Cristo Redentor,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Diagonal Biobío,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,El Arenal,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,El Parque,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Higueras,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Hito Galvarino,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Hualqui,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Huinca,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Intermodal Coronel,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Juan Pablo II,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,La Leonera,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Laguna Quiñenco,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Lomas Coloradas,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Lorenzo Arenas,0.0
1,Enero,sin_subsidio_adulto_mayor,Pasajero Lota,Los Canelos,0.0
