tipo_pasajero,matriz_tarifaria_aplicada,origen,destino,tarifa
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Los Cóndores,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,UTFSM,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Lorenzo Arenas,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Concepción,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Chiguayante,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Pedro Medina,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Manquimávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,La Leonera,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Hualqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Quilacoya,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,San Miguel,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Unihue,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Valle Chanco,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Los Acacios,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Talcamávida,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Gomero,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Buenuraqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,San Rosendo,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Valle Chanco,Laja,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Mercado,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,El Arenal,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Higueras,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Los Cóndores,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,UTFSM,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Lorenzo Arenas,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Concepción,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Chiguayante,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Pedro Medina,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Manquimávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,La Leonera,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Hualqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Quilacoya,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,San Miguel,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Unihue,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Valle Chanco,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Los Acacios,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Talcamávida,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Gomero,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Buenuraqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,San Rosendo,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Los Acacios,Laja,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Mercado,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,El Arenal,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Higueras,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Los Cóndores,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,UTFSM,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Lorenzo Arenas,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Concepción,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Chiguayante,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Pedro Medina,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Manquimávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,La Leonera,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Hualqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Quilacoya,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,San Miguel,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Unihue,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Valle Chanco,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Los Acacios,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Talcamávida,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Gomero,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Buenuraqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,San Rosendo,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Talcamávida,Laja,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Mercado,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,El Arenal,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Higueras,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Los Cóndores,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,UTFSM,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Lorenzo Arenas,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Concepción,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Chiguayante,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Pedro Medina,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Manquimávida,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,La Leonera,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Hualqui,2450.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Quilacoya,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,San Miguel,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Unihue,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Valle Chanco,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Los Acacios,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Talcamávida,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Gomero,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Buenuraqui,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,San Rosendo,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Gomero,Laja,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Mercado,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,El Arenal,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Higueras,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Los Cóndores,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,UTFSM,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Lorenzo Arenas,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Concepción,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Chiguayante,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Pedro Medina,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Manquimávida,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,La Leonera,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Hualqui,3820.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Quilacoya,3460.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,San Miguel,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Unihue,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Valle Chanco,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Los Acacios,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Talcamávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Gomero,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Buenuraqui,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,San Rosendo,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Buenuraqui,Laja,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Mercado,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,El Arenal,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Higueras,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Los Cóndores,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,UTFSM,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Lorenzo Arenas,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Concepción,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Chiguayante,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Pedro Medina,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Manquimávida,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,La Leonera,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Hualqui,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Quilacoya,3460.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,San Miguel,3460.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Unihue,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Valle Chanco,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Los Acacios,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Talcamávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Gomero,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Buenuraqui,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,San Rosendo,0.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,San Rosendo,Laja,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Mercado,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,El Arenal,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Higueras,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Los Cóndores,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,UTFSM,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Lorenzo Arenas,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Concepción,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Chiguayante,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Pedro Medina,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Manquimávida,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,La Leonera,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Hualqui,4090.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Quilacoya,3460.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,San Miguel,3460.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Unihue,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Valle Chanco,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Los Acacios,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Talcamávida,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Gomero,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Buenuraqui,2250.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,San Rosendo,1220.0
ida_y_vuelta,Matriz Tarifaria Ida y Vuelta,Laja,Laja,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Mercado,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Higueras,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Los Cóndores,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,UTFSM,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Lorenzo Arenas,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Mercado,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,El Arenal,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Higueras,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Los Cóndores,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,UTFSM,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Lorenzo Arenas,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,El Arenal,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Higueras,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Los Cóndores,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,UTFSM,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Lorenzo Arenas,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Higueras,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Higueras,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Los Cóndores,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,UTFSM,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Lorenzo Arenas,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Los Cóndores,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Higueras,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Los Cóndores,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,UTFSM,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Lorenzo Arenas,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,UTFSM,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Higueras,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Los Cóndores,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,UTFSM,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Lorenzo Arenas,0.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Concepción,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Chiguayante,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Pedro Medina,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Manquimávida,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,La Leonera,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Hualqui,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Quilacoya,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,San Miguel,610.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Unihue,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Valle Chanco,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Los Acacios,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Talcamávida,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Gomero,680.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Buenuraqui,1060.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,San Rosendo,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Lorenzo Arenas,Laja,1140.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Concepción,Mercado,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Concepción,El Arenal,290.0
estudiante_media_superior,Matriz Tarifaria Estudiante Media y Superior,Concepción,Higueras,290.0
