mes,tipo_pasajero,nombre_visual,origen,destino,viajes_observados,participacion_od_tipo_mes
1,normal,Normal,Gomero,Manquimávida,11.0,0.0005209813393956616
1,normal,Normal,Gomero,La Leonera,3.0,0.00014208581983518045
1,normal,Normal,Gomero,Hualqui,15.0,0.0007104290991759022
1,normal,Normal,Gomero,Quilacoya,1.0,4.736193994506015e-05
1,normal,Normal,Gomero,San Miguel,0.0,0.0
1,normal,Normal,Gomero,Unihue,4.0,0.0001894477597802406
1,normal,Normal,Gomero,Valle Chanco,0.0,0.0
1,normal,Normal,Gomero,Los Acacios,5.0,0.00023680969972530075
1,normal,Normal,Gomero,Talcamávida,2.0,9.47238798901203e-05
1,normal,Normal,Gomero,Gomero,0.0,0.0
1,normal,Normal,Gomero,Buenuraqui,0.0,0.0
1,normal,Normal,Gomero,San Rosendo,0.0,0.0
1,normal,Normal,Gomero,Laja,7.0,0.00033153357961542105
1,normal,Normal,Buenuraqui,Mercado,12.0,0.0005683432793407218
1,normal,Normal,Buenuraqui,El Arenal,1.0,4.736193994506015e-05
1,normal,Normal,Buenuraqui,Higueras,10.0,0.0004736193994506015
1,normal,Normal,Buenuraqui,Los Cóndores,1.0,4.736193994506015e-05
1,normal,Normal,Buenuraqui,UTFSM,4.0,0.0001894477597802406
1,normal,Normal,Buenuraqui,Lorenzo Arenas,6.0,0.0002841716396703609
1,normal,Normal,Buenuraqui,Concepción,108.0,0.005115089514066497
1,normal,Normal,Buenuraqui,Chiguayante,22.0,0.0010419626787913233
1,normal,Normal,Buenuraqui,Pedro Medina,4.0,0.0001894477597802406
1,normal,Normal,Buenuraqui,Manquimávida,11.0,0.0005209813393956616
1,normal,Normal,Buenuraqui,La Leonera,7.0,0.00033153357961542105
1,normal,Normal,Buenuraqui,Hualqui,9.0,0.00042625745950554135
1,normal,Normal,Buenuraqui,Quilacoya,0.0,0.0
1,normal,Normal,Buenuraqui,San Miguel,1.0,4.736193994506015e-05
1,normal,Normal,Buenuraqui,Unihue,0.0,0.0
1,normal,Normal,Buenuraqui,Valle Chanco,0.0,0.0
1,normal,Normal,Buenuraqui,Los Acacios,3.0,0.00014208581983518045
1,normal,Normal,Buenuraqui,Talcamávida,0.0,0.0
1,normal,Normal,Buenuraqui,Gomero,0.0,0.0
1,normal,Normal,Buenuraqui,Buenuraqui,0.0,0.0
1,normal,Normal,Buenuraqui,San Rosendo,24.0,0.0011366865586814436
1,normal,Normal,Buenuraqui,Laja,43.0,0.0020365634176375863
1,normal,Normal,San Rosendo,Mercado,60.0,0.002841716396703609
1,normal,Normal,San Rosendo,El Arenal,13.0,0.0006157052192857819
1,normal,Normal,San Rosendo,Higueras,3.0,0.00014208581983518045
1,normal,Normal,San Rosendo,Los Cóndores,9.0,0.00042625745950554135
1,normal,Normal,San Rosendo,UTFSM,39.0,0.001847115657857346
1,normal,Normal,San Rosendo,Lorenzo Arenas,15.0,0.0007104290991759022
1,normal,Normal,San Rosendo,Concepción,354.0,0.016766126740551293
1,normal,Normal,San Rosendo,Chiguayante,30.0,0.0014208581983518045
1,normal,Normal,San Rosendo,Pedro Medina,11.0,0.0005209813393956616
1,normal,Normal,San Rosendo,Manquimávida,9.0,0.00042625745950554135
1,normal,Normal,San Rosendo,La Leonera,40.0,0.001894477597802406
1,normal,Normal,San Rosendo,Hualqui,32.0,0.0015155820782419248
1,normal,Normal,San Rosendo,Quilacoya,16.0,0.0007577910391209624
1,normal,Normal,San Rosendo,San Miguel,4.0,0.0001894477597802406
1,normal,Normal,San Rosendo,Unihue,6.0,0.0002841716396703609
1,normal,Normal,San Rosendo,Valle Chanco,2.0,9.47238798901203e-05
1,normal,Normal,San Rosendo,Los Acacios,5.0,0.00023680969972530075
1,normal,Normal,San Rosendo,Talcamávida,9.0,0.00042625745950554135
1,normal,Normal,San Rosendo,Gomero,0.0,0.0
1,normal,Normal,San Rosendo,Buenuraqui,20.0,0.000947238798901203
1,normal,Normal,San Rosendo,San Rosendo,0.0,0.0
1,normal,Normal,San Rosendo,Laja,33.0,0.001562944018186985
1,normal,Normal,Laja,Mercado,450.0,0.021312872975277068
1,normal,Normal,Laja,El Arenal,56.0,0.0026522686369233684
1,normal,Normal,Laja,Higueras,58.0,0.002746992516813489
1,normal,Normal,Laja,Los Cóndores,77.0,0.0036468693757696316
1,normal,Normal,Laja,UTFSM,206.0,0.00975655962868239
1,normal,Normal,Laja,Lorenzo Arenas,91.0,0.004309936535000474
1,normal,Normal,Laja,Concepción,3268.0,0.15477881974045657
1,normal,Normal,Laja,Chiguayante,238.0,0.011272141706924315
1,normal,Normal,Laja,Pedro Medina,59.0,0.0027943544567585487
1,normal,Normal,Laja,Manquimávida,57.0,0.0026996305768684286
1,normal,Normal,Laja,La Leonera,108.0,0.005115089514066497
1,normal,Normal,Laja,Hualqui,209.0,0.009898645448517571
1,normal,Normal,Laja,Quilacoya,41.0,0.0019418395377474662
1,normal,Normal,Laja,San Miguel,7.0,0.00033153357961542105
1,normal,Normal,Laja,Unihue,20.0,0.000947238798901203
1,normal,Normal,Laja,Valle Chanco,16.0,0.0007577910391209624
1,normal,Normal,Laja,Los Acacios,81.0,0.0038363171355498722
1,normal,Normal,Laja,Talcamávida,84.0,0.003978402955385053
1,normal,Normal,Laja,Gomero,10.0,0.0004736193994506015
1,normal,Normal,Laja,Buenuraqui,31.0,0.0014682201382968647
1,normal,Normal,Laja,San Rosendo,24.0,0.0011366865586814436
1,normal,Normal,Laja,Laja,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Quilacoya,13.0,0.0010377584417657858
1,adulto_mayor,Adulto mayor,Mercado,San Miguel,16.0,0.001277241159096352
1,adulto_mayor,Adulto mayor,Mercado,Unihue,38.0,0.0030334477528538356
1,adulto_mayor,Adulto mayor,Mercado,Valle Chanco,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Mercado,Los Acacios,16.0,0.001277241159096352
1,adulto_mayor,Adulto mayor,Mercado,Talcamávida,15.0,0.0011974135866528299
1,adulto_mayor,Adulto mayor,Mercado,Gomero,0.0,0.0
1,adulto_mayor,Adulto mayor,Mercado,Buenuraqui,18.0,0.001436896303983396
1,adulto_mayor,Adulto mayor,Mercado,San Rosendo,37.0,0.0029536201804103135
1,adulto_mayor,Adulto mayor,Mercado,Laja,341.0,0.027221202203241
1,adulto_mayor,Adulto mayor,El Arenal,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Quilacoya,14.0,0.0011175860142093078
1,adulto_mayor,Adulto mayor,El Arenal,San Miguel,24.0,0.0019158617386445277
1,adulto_mayor,Adulto mayor,El Arenal,Unihue,7.0,0.0005587930071046539
1,adulto_mayor,Adulto mayor,El Arenal,Valle Chanco,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,El Arenal,Los Acacios,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,El Arenal,Talcamávida,11.0,0.0008781032968787419
1,adulto_mayor,Adulto mayor,El Arenal,Gomero,0.0,0.0
1,adulto_mayor,Adulto mayor,El Arenal,Buenuraqui,15.0,0.0011974135866528299
1,adulto_mayor,Adulto mayor,El Arenal,San Rosendo,30.0,0.0023948271733056597
1,adulto_mayor,Adulto mayor,El Arenal,Laja,81.0,0.006466033367925282
1,adulto_mayor,Adulto mayor,Higueras,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Quilacoya,6.0,0.00047896543466113194
1,adulto_mayor,Adulto mayor,Higueras,San Miguel,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,Higueras,Unihue,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,Higueras,Valle Chanco,0.0,0.0
1,adulto_mayor,Adulto mayor,Higueras,Los Acacios,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,Higueras,Talcamávida,18.0,0.001436896303983396
1,adulto_mayor,Adulto mayor,Higueras,Gomero,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,Higueras,Buenuraqui,3.0,0.00023948271733056597
1,adulto_mayor,Adulto mayor,Higueras,San Rosendo,9.0,0.000718448151991698
1,adulto_mayor,Adulto mayor,Higueras,Laja,29.0,0.0023149996008621377
1,adulto_mayor,Adulto mayor,Los Cóndores,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Quilacoya,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,Los Cóndores,San Miguel,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,Los Cóndores,Unihue,19.0,0.0015167238764269178
1,adulto_mayor,Adulto mayor,Los Cóndores,Valle Chanco,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Los Acacios,10.0,0.0007982757244352199
1,adulto_mayor,Adulto mayor,Los Cóndores,Talcamávida,32.0,0.002554482318192704
1,adulto_mayor,Adulto mayor,Los Cóndores,Gomero,0.0,0.0
1,adulto_mayor,Adulto mayor,Los Cóndores,Buenuraqui,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Los Cóndores,San Rosendo,8.0,0.000638620579548176
1,adulto_mayor,Adulto mayor,Los Cóndores,Laja,57.0,0.004550171629280754
1,adulto_mayor,Adulto mayor,UTFSM,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Quilacoya,9.0,0.000718448151991698
1,adulto_mayor,Adulto mayor,UTFSM,San Miguel,0.0,0.0
1,adulto_mayor,Adulto mayor,UTFSM,Unihue,2.0,0.000159655144887044
1,adulto_mayor,Adulto mayor,UTFSM,Valle Chanco,2.0,0.000159655144887044
1,adulto_mayor,Adulto mayor,UTFSM,Los Acacios,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,UTFSM,Talcamávida,9.0,0.000718448151991698
1,adulto_mayor,Adulto mayor,UTFSM,Gomero,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,UTFSM,Buenuraqui,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,UTFSM,San Rosendo,24.0,0.0019158617386445277
1,adulto_mayor,Adulto mayor,UTFSM,Laja,76.0,0.006066895505707671
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Quilacoya,8.0,0.000638620579548176
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,San Miguel,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Unihue,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Valle Chanco,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Los Acacios,0.0,0.0
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Talcamávida,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Gomero,3.0,0.00023948271733056597
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Buenuraqui,7.0,0.0005587930071046539
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,San Rosendo,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Lorenzo Arenas,Laja,57.0,0.004550171629280754
1,adulto_mayor,Adulto mayor,Concepción,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Concepción,Hualqui,2.0,0.000159655144887044
1,adulto_mayor,Adulto mayor,Concepción,Quilacoya,323.0,0.025784305899257603
1,adulto_mayor,Adulto mayor,Concepción,San Miguel,57.0,0.004550171629280754
1,adulto_mayor,Adulto mayor,Concepción,Unihue,196.0,0.01564620419893031
1,adulto_mayor,Adulto mayor,Concepción,Valle Chanco,51.0,0.004071206194619622
1,adulto_mayor,Adulto mayor,Concepción,Los Acacios,125.0,0.00997844655544025
1,adulto_mayor,Adulto mayor,Concepción,Talcamávida,291.0,0.0232298235810649
1,adulto_mayor,Adulto mayor,Concepción,Gomero,17.0,0.001357068731539874
1,adulto_mayor,Adulto mayor,Concepción,Buenuraqui,92.0,0.007344136664804024
1,adulto_mayor,Adulto mayor,Concepción,San Rosendo,443.0,0.03536361459248024
1,adulto_mayor,Adulto mayor,Concepción,Laja,1946.0,0.1553444559750938
1,adulto_mayor,Adulto mayor,Chiguayante,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Chiguayante,Quilacoya,43.0,0.0034325856150714457
1,adulto_mayor,Adulto mayor,Chiguayante,San Miguel,6.0,0.00047896543466113194
1,adulto_mayor,Adulto mayor,Chiguayante,Unihue,22.0,0.0017562065937574839
1,adulto_mayor,Adulto mayor,Chiguayante,Valle Chanco,7.0,0.0005587930071046539
1,adulto_mayor,Adulto mayor,Chiguayante,Los Acacios,8.0,0.000638620579548176
1,adulto_mayor,Adulto mayor,Chiguayante,Talcamávida,32.0,0.002554482318192704
1,adulto_mayor,Adulto mayor,Chiguayante,Gomero,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,Chiguayante,Buenuraqui,8.0,0.000638620579548176
1,adulto_mayor,Adulto mayor,Chiguayante,San Rosendo,20.0,0.0015965514488704398
1,adulto_mayor,Adulto mayor,Chiguayante,Laja,132.0,0.010537239562544903
1,adulto_mayor,Adulto mayor,Pedro Medina,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Pedro Medina,Quilacoya,17.0,0.001357068731539874
1,adulto_mayor,Adulto mayor,Pedro Medina,San Miguel,20.0,0.0015965514488704398
1,adulto_mayor,Adulto mayor,Pedro Medina,Unihue,28.0,0.0022351720284186157
1,adulto_mayor,Adulto mayor,Pedro Medina,Valle Chanco,41.0,0.0032729304701844017
1,adulto_mayor,Adulto mayor,Pedro Medina,Los Acacios,24.0,0.0019158617386445277
1,adulto_mayor,Adulto mayor,Pedro Medina,Talcamávida,18.0,0.001436896303983396
1,adulto_mayor,Adulto mayor,Pedro Medina,Gomero,2.0,0.000159655144887044
1,adulto_mayor,Adulto mayor,Pedro Medina,Buenuraqui,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Pedro Medina,San Rosendo,8.0,0.000638620579548176
1,adulto_mayor,Adulto mayor,Pedro Medina,Laja,45.0,0.00359224075995849
1,adulto_mayor,Adulto mayor,Manquimávida,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Manquimávida,Quilacoya,11.0,0.0008781032968787419
1,adulto_mayor,Adulto mayor,Manquimávida,San Miguel,16.0,0.001277241159096352
1,adulto_mayor,Adulto mayor,Manquimávida,Unihue,28.0,0.0022351720284186157
1,adulto_mayor,Adulto mayor,Manquimávida,Valle Chanco,5.0,0.00039913786221760996
1,adulto_mayor,Adulto mayor,Manquimávida,Los Acacios,7.0,0.0005587930071046539
1,adulto_mayor,Adulto mayor,Manquimávida,Talcamávida,27.0,0.0021553444559750936
1,adulto_mayor,Adulto mayor,Manquimávida,Gomero,9.0,0.000718448151991698
1,adulto_mayor,Adulto mayor,Manquimávida,Buenuraqui,1.0,7.9827572443522e-05
1,adulto_mayor,Adulto mayor,Manquimávida,San Rosendo,13.0,0.0010377584417657858
1,adulto_mayor,Adulto mayor,Manquimávida,Laja,25.0,0.00199568931108805
1,adulto_mayor,Adulto mayor,La Leonera,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,La Leonera,Quilacoya,13.0,0.0010377584417657858
1,adulto_mayor,Adulto mayor,La Leonera,San Miguel,14.0,0.0011175860142093078
1,adulto_mayor,Adulto mayor,La Leonera,Unihue,39.0,0.0031132753252973576
1,adulto_mayor,Adulto mayor,La Leonera,Valle Chanco,26.0,0.0020755168835315716
1,adulto_mayor,Adulto mayor,La Leonera,Los Acacios,33.0,0.002634309890636226
1,adulto_mayor,Adulto mayor,La Leonera,Talcamávida,48.0,0.0038317234772890555
1,adulto_mayor,Adulto mayor,La Leonera,Gomero,6.0,0.00047896543466113194
1,adulto_mayor,Adulto mayor,La Leonera,Buenuraqui,4.0,0.000319310289774088
1,adulto_mayor,Adulto mayor,La Leonera,San Rosendo,14.0,0.0011175860142093078
1,adulto_mayor,Adulto mayor,La Leonera,Laja,55.0,0.00439051648439371
1,adulto_mayor,Adulto mayor,Hualqui,Mercado,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,El Arenal,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Higueras,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Los Cóndores,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,UTFSM,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Lorenzo Arenas,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Concepción,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Chiguayante,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Pedro Medina,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Manquimávida,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,La Leonera,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Hualqui,0.0,0.0
1,adulto_mayor,Adulto mayor,Hualqui,Quilacoya,32.0,0.002554482318192704
1,adulto_mayor,Adulto mayor,Hualqui,San Miguel,13.0,0.0010377584417657858
1,adulto_mayor,Adulto mayor,Hualqui,Unihue,54.0,0.004310688911950187
