periodo,mes,tipo_pasajero,origen,destino,ingresos_proyectados
2027-08,8,Estudiante,Cristo Redentor,Chiguayante,11956.107434472953
2027-08,8,Estudiante,Cristo Redentor,Concepción,3660250.6381968586
2027-08,8,Estudiante,Cristo Redentor,Lorenzo Arenas,12571.394111073178
2027-08,8,Estudiante,Cristo Redentor,UTFSM,121647.31748919017
2027-08,8,Estudiante,Cristo Redentor,Los Cóndores,16197.995838909843
2027-08,8,Estudiante,Cristo Redentor,Higueras,33852.978601404284
2027-08,8,Estudiante,Cristo Redentor,El Arenal,3407.8033626830934
2027-08,8,Estudiante,Cristo Redentor,Mercado,12857.126064398371
2027-08,8,Estudiante,Cristo Redentor,Juan Pablo II,306133.7697349407
2027-08,8,Estudiante,Cristo Redentor,Diagonal Biobío,191369.1777553544
2027-08,8,Estudiante,Cristo Redentor,Alborada,14142.586956563586
2027-08,8,Estudiante,Cristo Redentor,Costa Mar,212305.89294329457
2027-08,8,Estudiante,Cristo Redentor,El Parque,30372.224054566257
2027-08,8,Estudiante,Cristo Redentor,Lomas Coloradas,99356.7428257322
2027-08,8,Estudiante,Cristo Redentor,C. Raúl Silva H.,58906.1189716483
2027-08,8,Estudiante,Cristo Redentor,Hito Galvarino,32201.212190197195
2027-08,8,Estudiante,Cristo Redentor,Los Canelos,98888.79105683157
2027-08,8,Estudiante,Cristo Redentor,Huinca,31656.056233253963
2027-08,8,Estudiante,Cristo Redentor,Cristo Redentor,22193.352426787147
2027-08,8,Estudiante,Cristo Redentor,Laguna Quiñenco,79433.03015257251
2027-08,8,Estudiante,Cristo Redentor,Intermodal Coronel,76973.91135794682
2027-08,8,Estudiante,Cristo Redentor,Pasajero Lota,0.0
2027-08,8,Estudiante,Cristo Redentor,Concepción Centro,0.0
2027-08,8,Estudiante,Laguna Quiñenco,Hualqui,11426.126016805778
2027-08,8,Estudiante,Laguna Quiñenco,La Leonera,7694.119138641793
2027-08,8,Estudiante,Laguna Quiñenco,Manquimávida,5741.480952041071
2027-08,8,Estudiante,Laguna Quiñenco,Pedro Medina,3433.670021492591
2027-08,8,Estudiante,Laguna Quiñenco,Chiguayante,12694.463651348058
2027-08,8,Estudiante,Laguna Quiñenco,Concepción,2926316.5383090205
2027-08,8,Estudiante,Laguna Quiñenco,Lorenzo Arenas,23362.23208896038
2027-08,8,Estudiante,Laguna Quiñenco,UTFSM,97845.03939269975
2027-08,8,Estudiante,Laguna Quiñenco,Los Cóndores,16674.086345282918
2027-08,8,Estudiante,Laguna Quiñenco,Higueras,26490.495742313084
2027-08,8,Estudiante,Laguna Quiñenco,El Arenal,5715.030570240255
2027-08,8,Estudiante,Laguna Quiñenco,Mercado,10340.437142250754
2027-08,8,Estudiante,Laguna Quiñenco,Juan Pablo II,227568.87130218302
2027-08,8,Estudiante,Laguna Quiñenco,Diagonal Biobío,137067.72505659465
2027-08,8,Estudiante,Laguna Quiñenco,Alborada,20114.405018851987
2027-08,8,Estudiante,Laguna Quiñenco,Costa Mar,199364.29840821814
2027-08,8,Estudiante,Laguna Quiñenco,El Parque,32998.23830685954
2027-08,8,Estudiante,Laguna Quiñenco,Lomas Coloradas,93888.0312674042
2027-08,8,Estudiante,Laguna Quiñenco,C. Raúl Silva H.,49365.78296566984
2027-08,8,Estudiante,Laguna Quiñenco,Hito Galvarino,39767.906425785426
2027-08,8,Estudiante,Laguna Quiñenco,Los Canelos,137773.9189088146
2027-08,8,Estudiante,Laguna Quiñenco,Huinca,61669.19672138206
2027-08,8,Estudiante,Laguna Quiñenco,Cristo Redentor,79691.1012944462
2027-08,8,Estudiante,Laguna Quiñenco,Laguna Quiñenco,19830.06675741971
2027-08,8,Estudiante,Laguna Quiñenco,Intermodal Coronel,50411.92540093158
2027-08,8,Estudiante,Laguna Quiñenco,Pasajero Lota,0.0
2027-08,8,Estudiante,Laguna Quiñenco,Concepción Centro,0.0
2027-08,8,Estudiante,Intermodal Coronel,Hualqui,15738.333032893306
2027-08,8,Estudiante,Intermodal Coronel,La Leonera,6576.453283272263
2027-08,8,Estudiante,Intermodal Coronel,Manquimávida,10401.894834894578
2027-08,8,Estudiante,Intermodal Coronel,Pedro Medina,6257.301759196681
2027-08,8,Estudiante,Intermodal Coronel,Chiguayante,13668.609074681312
2027-08,8,Estudiante,Intermodal Coronel,Concepción,4647606.592099451
2027-08,8,Estudiante,Intermodal Coronel,Lorenzo Arenas,13124.121817822672
2027-08,8,Estudiante,Intermodal Coronel,UTFSM,108312.11875490558
2027-08,8,Estudiante,Intermodal Coronel,Los Cóndores,29627.168610107678
2027-08,8,Estudiante,Intermodal Coronel,Higueras,39463.36199433204
2027-08,8,Estudiante,Intermodal Coronel,El Arenal,5808.401730446512
2027-08,8,Estudiante,Intermodal Coronel,Mercado,13608.322975140467
2027-08,8,Estudiante,Intermodal Coronel,Juan Pablo II,324957.51221574587
2027-08,8,Estudiante,Intermodal Coronel,Diagonal Biobío,193275.58247173848
2027-08,8,Estudiante,Intermodal Coronel,Alborada,21421.631200441283
2027-08,8,Estudiante,Intermodal Coronel,Costa Mar,175903.02397306962
2027-08,8,Estudiante,Intermodal Coronel,El Parque,28948.719232515814
2027-08,8,Estudiante,Intermodal Coronel,Lomas Coloradas,105348.74795607336
2027-08,8,Estudiante,Intermodal Coronel,C. Raúl Silva H.,69901.57583994826
2027-08,8,Estudiante,Intermodal Coronel,Hito Galvarino,42678.6956277297
2027-08,8,Estudiante,Intermodal Coronel,Los Canelos,130121.89881470753
2027-08,8,Estudiante,Intermodal Coronel,Huinca,56290.225231786535
2027-08,8,Estudiante,Intermodal Coronel,Cristo Redentor,84746.42282156459
2027-08,8,Estudiante,Intermodal Coronel,Laguna Quiñenco,76500.84795180922
2027-08,8,Estudiante,Intermodal Coronel,Intermodal Coronel,15949.828786005479
2027-08,8,Estudiante,Intermodal Coronel,Pasajero Lota,0.0
2027-08,8,Estudiante,Intermodal Coronel,Concepción Centro,0.0
2027-08,8,Estudiante,Pasajero Lota,Hualqui,0.0
2027-08,8,Estudiante,Pasajero Lota,La Leonera,0.0
2027-08,8,Estudiante,Pasajero Lota,Manquimávida,0.0
2027-08,8,Estudiante,Pasajero Lota,Pedro Medina,0.0
2027-08,8,Estudiante,Pasajero Lota,Chiguayante,0.0
2027-08,8,Estudiante,Pasajero Lota,Concepción,0.0
2027-08,8,Estudiante,Pasajero Lota,Lorenzo Arenas,0.0
2027-08,8,Estudiante,Pasajero Lota,UTFSM,0.0
2027-08,8,Estudiante,Pasajero Lota,Los Cóndores,0.0
2027-08,8,Estudiante,Pasajero Lota,Higueras,0.0
2027-08,8,Estudiante,Pasajero Lota,El Arenal,0.0
2027-08,8,Estudiante,Pasajero Lota,Mercado,0.0
2027-08,8,Estudiante,Pasajero Lota,Juan Pablo II,0.0
2027-08,8,Estudiante,Pasajero Lota,Diagonal Biobío,0.0
2027-08,8,Estudiante,Pasajero Lota,Alborada,0.0
2027-08,8,Estudiante,Pasajero Lota,Costa Mar,0.0
2027-08,8,Estudiante,Pasajero Lota,El Parque,0.0
2027-08,8,Estudiante,Pasajero Lota,Lomas Coloradas,0.0
2027-08,8,Estudiante,Pasajero Lota,C. Raúl Silva H.,0.0
2027-08,8,Estudiante,Pasajero Lota,Hito Galvarino,0.0
2027-08,8,Estudiante,Pasajero Lota,Los Canelos,0.0
2027-08,8,Estudiante,Pasajero Lota,Huinca,0.0
2027-08,8,Estudiante,Pasajero Lota,Cristo Redentor,0.0
2027-08,8,Estudiante,Pasajero Lota,Laguna Quiñenco,0.0
2027-08,8,Estudiante,Pasajero Lota,Intermodal Coronel,0.0
2027-08,8,Estudiante,Pasajero Lota,Pasajero Lota,0.0
2027-08,8,Estudiante,Pasajero Lota,Concepción Centro,0.0
2027-08,8,Estudiante,Concepción Centro,Hualqui,0.0
2027-08,8,Estudiante,Concepción Centro,La Leonera,0.0
2027-08,8,Estudiante,Concepción Centro,Manquimávida,0.0
2027-08,8,Estudiante,Concepción Centro,Pedro Medina,0.0
2027-08,8,Estudiante,Concepción Centro,Chiguayante,0.0
2027-08,8,Estudiante,Concepción Centro,Concepción,0.0
2027-08,8,Estudiante,Concepción Centro,Lorenzo Arenas,0.0
2027-08,8,Estudiante,Concepción Centro,UTFSM,0.0
2027-08,8,Estudiante,Concepción Centro,Los Cóndores,0.0
2027-08,8,Estudiante,Concepción Centro,Higueras,0.0
2027-08,8,Estudiante,Concepción Centro,El Arenal,0.0
2027-08,8,Estudiante,Concepción Centro,Mercado,0.0
2027-08,8,Estudiante,Concepción Centro,Juan Pablo II,0.0
2027-08,8,Estudiante,Concepción Centro,Diagonal Biobío,0.0
2027-08,8,Estudiante,Concepción Centro,Alborada,0.0
2027-08,8,Estudiante,Concepción Centro,Costa Mar,0.0
2027-08,8,Estudiante,Concepción Centro,El Parque,0.0
2027-08,8,Estudiante,Concepción Centro,Lomas Coloradas,0.0
2027-08,8,Estudiante,Concepción Centro,C. Raúl Silva H.,0.0
2027-08,8,Estudiante,Concepción Centro,Hito Galvarino,0.0
2027-08,8,Estudiante,Concepción Centro,Los Canelos,0.0
2027-08,8,Estudiante,Concepción Centro,Huinca,0.0
2027-08,8,Estudiante,Concepción Centro,Cristo Redentor,0.0
2027-08,8,Estudiante,Concepción Centro,Laguna Quiñenco,0.0
2027-08,8,Estudiante,Concepción Centro,Intermodal Coronel,0.0
2027-08,8,Estudiante,Concepción Centro,Pasajero Lota,0.0
2027-08,8,Estudiante,Concepción Centro,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Hualqui,Hualqui,12.610520106981607
2027-08,8,Adulto Mayor,Hualqui,La Leonera,624.0261795076874
2027-08,8,Adulto Mayor,Hualqui,Manquimávida,487.19972242117626
2027-08,8,Adulto Mayor,Hualqui,Pedro Medina,733.4049502195759
2027-08,8,Adulto Mayor,Hualqui,Chiguayante,6882.083306340696
2027-08,8,Adulto Mayor,Hualqui,Concepción,117219.42792525195
2027-08,8,Adulto Mayor,Hualqui,Lorenzo Arenas,1495.3477957117432
2027-08,8,Adulto Mayor,Hualqui,UTFSM,8113.521531041476
2027-08,8,Adulto Mayor,Hualqui,Los Cóndores,13290.072032781338
2027-08,8,Adulto Mayor,Hualqui,Higueras,3279.0218732551057
2027-08,8,Adulto Mayor,Hualqui,El Arenal,4028.5955971003264
2027-08,8,Adulto Mayor,Hualqui,Mercado,8820.235506516157
2027-08,8,Adulto Mayor,Hualqui,Juan Pablo II,18770.66901814333
2027-08,8,Adulto Mayor,Hualqui,Diagonal Biobío,3813.597601255971
2027-08,8,Adulto Mayor,Hualqui,Alborada,245.52100698356415
2027-08,8,Adulto Mayor,Hualqui,Costa Mar,1147.9129611325395
2027-08,8,Adulto Mayor,Hualqui,El Parque,3701.996305299327
2027-08,8,Adulto Mayor,Hualqui,Lomas Coloradas,4226.383256015569
2027-08,8,Adulto Mayor,Hualqui,C. Raúl Silva H.,1448.6765751060373
2027-08,8,Adulto Mayor,Hualqui,Hito Galvarino,2618.84862219916
2027-08,8,Adulto Mayor,Hualqui,Los Canelos,9134.444886039217
2027-08,8,Adulto Mayor,Hualqui,Huinca,4244.667413105862
2027-08,8,Adulto Mayor,Hualqui,Cristo Redentor,5155.209446292443
2027-08,8,Adulto Mayor,Hualqui,Laguna Quiñenco,5203.76813008893
2027-08,8,Adulto Mayor,Hualqui,Intermodal Coronel,7032.088424194033
2027-08,8,Adulto Mayor,Hualqui,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,Hualqui,Concepción Centro,0.0
2027-08,8,Adulto Mayor,La Leonera,Hualqui,597.7626948242524
2027-08,8,Adulto Mayor,La Leonera,La Leonera,601.207133128789
2027-08,8,Adulto Mayor,La Leonera,Manquimávida,113.53093328982861
2027-08,8,Adulto Mayor,La Leonera,Pedro Medina,1307.8456353962983
2027-08,8,Adulto Mayor,La Leonera,Chiguayante,1749.044529343305
2027-08,8,Adulto Mayor,La Leonera,Concepción,50303.21820408903
2027-08,8,Adulto Mayor,La Leonera,Lorenzo Arenas,6257.744809308487
2027-08,8,Adulto Mayor,La Leonera,UTFSM,6004.838333069709
2027-08,8,Adulto Mayor,La Leonera,Los Cóndores,7822.7546787404335
2027-08,8,Adulto Mayor,La Leonera,Higueras,6706.514573140178
2027-08,8,Adulto Mayor,La Leonera,El Arenal,3470.3033986253436
2027-08,8,Adulto Mayor,La Leonera,Mercado,8848.461518600994
2027-08,8,Adulto Mayor,La Leonera,Juan Pablo II,11656.336547530362
2027-08,8,Adulto Mayor,La Leonera,Diagonal Biobío,8558.21734924086
2027-08,8,Adulto Mayor,La Leonera,Alborada,2379.776080354967
2027-08,8,Adulto Mayor,La Leonera,Costa Mar,2716.3030088713517
2027-08,8,Adulto Mayor,La Leonera,El Parque,5198.893405131445
2027-08,8,Adulto Mayor,La Leonera,Lomas Coloradas,3932.689647076959
2027-08,8,Adulto Mayor,La Leonera,C. Raúl Silva H.,1093.7326324853993
2027-08,8,Adulto Mayor,La Leonera,Hito Galvarino,2962.3860702848233
2027-08,8,Adulto Mayor,La Leonera,Los Canelos,4932.509211500199
2027-08,8,Adulto Mayor,La Leonera,Huinca,9472.604608611666
2027-08,8,Adulto Mayor,La Leonera,Cristo Redentor,7831.615183471809
2027-08,8,Adulto Mayor,La Leonera,Laguna Quiñenco,8704.896079899092
2027-08,8,Adulto Mayor,La Leonera,Intermodal Coronel,5093.822637549741
2027-08,8,Adulto Mayor,La Leonera,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,La Leonera,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Manquimávida,Hualqui,817.9924334625724
2027-08,8,Adulto Mayor,Manquimávida,La Leonera,334.53188985705884
2027-08,8,Adulto Mayor,Manquimávida,Manquimávida,489.337343254375
2027-08,8,Adulto Mayor,Manquimávida,Pedro Medina,1695.3870698717599
2027-08,8,Adulto Mayor,Manquimávida,Chiguayante,2432.5379413015003
2027-08,8,Adulto Mayor,Manquimávida,Concepción,35007.165943573695
2027-08,8,Adulto Mayor,Manquimávida,Lorenzo Arenas,10573.620492756369
2027-08,8,Adulto Mayor,Manquimávida,UTFSM,4245.600835164558
2027-08,8,Adulto Mayor,Manquimávida,Los Cóndores,4433.1948066494315
2027-08,8,Adulto Mayor,Manquimávida,Higueras,7229.622589807867
2027-08,8,Adulto Mayor,Manquimávida,El Arenal,5521.105825586896
2027-08,8,Adulto Mayor,Manquimávida,Mercado,16815.148979709113
2027-08,8,Adulto Mayor,Manquimávida,Juan Pablo II,11618.815061039015
2027-08,8,Adulto Mayor,Manquimávida,Diagonal Biobío,2507.7177738608443
2027-08,8,Adulto Mayor,Manquimávida,Alborada,2449.495766818159
2027-08,8,Adulto Mayor,Manquimávida,Costa Mar,940.1520579302746
2027-08,8,Adulto Mayor,Manquimávida,El Parque,702.810436967808
2027-08,8,Adulto Mayor,Manquimávida,Lomas Coloradas,6268.157674279043
2027-08,8,Adulto Mayor,Manquimávida,C. Raúl Silva H.,2118.5880508623377
2027-08,8,Adulto Mayor,Manquimávida,Hito Galvarino,4838.351030104954
2027-08,8,Adulto Mayor,Manquimávida,Los Canelos,4675.942903196166
2027-08,8,Adulto Mayor,Manquimávida,Huinca,1532.271658258367
2027-08,8,Adulto Mayor,Manquimávida,Cristo Redentor,3633.1548189490723
2027-08,8,Adulto Mayor,Manquimávida,Laguna Quiñenco,6226.731597639346
2027-08,8,Adulto Mayor,Manquimávida,Intermodal Coronel,3998.939655136333
2027-08,8,Adulto Mayor,Manquimávida,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,Manquimávida,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Pedro Medina,Hualqui,1747.0109933871167
2027-08,8,Adulto Mayor,Pedro Medina,La Leonera,577.0726022075892
2027-08,8,Adulto Mayor,Pedro Medina,Manquimávida,1040.304093075336
2027-08,8,Adulto Mayor,Pedro Medina,Pedro Medina,772.4165622905743
2027-08,8,Adulto Mayor,Pedro Medina,Chiguayante,609.8723046628774
2027-08,8,Adulto Mayor,Pedro Medina,Concepción,23121.361045368118
2027-08,8,Adulto Mayor,Pedro Medina,Lorenzo Arenas,1395.409722624151
2027-08,8,Adulto Mayor,Pedro Medina,UTFSM,975.3775098983327
2027-08,8,Adulto Mayor,Pedro Medina,Los Cóndores,2157.2858905991925
2027-08,8,Adulto Mayor,Pedro Medina,Higueras,7316.8545848246895
2027-08,8,Adulto Mayor,Pedro Medina,El Arenal,1893.9051828333345
2027-08,8,Adulto Mayor,Pedro Medina,Mercado,7207.032532911703
2027-08,8,Adulto Mayor,Pedro Medina,Juan Pablo II,7058.869616993525
2027-08,8,Adulto Mayor,Pedro Medina,Diagonal Biobío,1913.6125263336048
2027-08,8,Adulto Mayor,Pedro Medina,Alborada,94.80567280392452
2027-08,8,Adulto Mayor,Pedro Medina,Costa Mar,2654.6496682434295
2027-08,8,Adulto Mayor,Pedro Medina,El Parque,1178.91192863128
2027-08,8,Adulto Mayor,Pedro Medina,Lomas Coloradas,2096.5221788212834
2027-08,8,Adulto Mayor,Pedro Medina,C. Raúl Silva H.,7536.652600746675
2027-08,8,Adulto Mayor,Pedro Medina,Hito Galvarino,1418.0286659496933
2027-08,8,Adulto Mayor,Pedro Medina,Los Canelos,3529.128521850813
2027-08,8,Adulto Mayor,Pedro Medina,Huinca,3963.7295886603665
2027-08,8,Adulto Mayor,Pedro Medina,Cristo Redentor,2435.837667687355
2027-08,8,Adulto Mayor,Pedro Medina,Laguna Quiñenco,3498.0561535179163
2027-08,8,Adulto Mayor,Pedro Medina,Intermodal Coronel,2871.3561721107676
2027-08,8,Adulto Mayor,Pedro Medina,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,Pedro Medina,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Chiguayante,Hualqui,10940.49750743632
2027-08,8,Adulto Mayor,Chiguayante,La Leonera,2385.7476484198182
2027-08,8,Adulto Mayor,Chiguayante,Manquimávida,1141.8060718364356
2027-08,8,Adulto Mayor,Chiguayante,Pedro Medina,369.77749655533165
2027-08,8,Adulto Mayor,Chiguayante,Chiguayante,339.00491312721897
2027-08,8,Adulto Mayor,Chiguayante,Concepción,53192.31126997038
2027-08,8,Adulto Mayor,Chiguayante,Lorenzo Arenas,2391.9203549791287
2027-08,8,Adulto Mayor,Chiguayante,UTFSM,4239.415986064742
2027-08,8,Adulto Mayor,Chiguayante,Los Cóndores,13251.154513769048
2027-08,8,Adulto Mayor,Chiguayante,Higueras,6084.624873034657
2027-08,8,Adulto Mayor,Chiguayante,El Arenal,4399.8038772666405
2027-08,8,Adulto Mayor,Chiguayante,Mercado,13360.406178974328
2027-08,8,Adulto Mayor,Chiguayante,Juan Pablo II,7857.918453559319
2027-08,8,Adulto Mayor,Chiguayante,Diagonal Biobío,4181.56122211878
2027-08,8,Adulto Mayor,Chiguayante,Alborada,1508.1451933488129
2027-08,8,Adulto Mayor,Chiguayante,Costa Mar,6144.990055124746
2027-08,8,Adulto Mayor,Chiguayante,El Parque,3970.1259116475853
2027-08,8,Adulto Mayor,Chiguayante,Lomas Coloradas,8394.061107330588
2027-08,8,Adulto Mayor,Chiguayante,C. Raúl Silva H.,1580.1766291742483
2027-08,8,Adulto Mayor,Chiguayante,Hito Galvarino,1866.3908360546927
2027-08,8,Adulto Mayor,Chiguayante,Los Canelos,15551.34884475736
2027-08,8,Adulto Mayor,Chiguayante,Huinca,3475.556113137175
2027-08,8,Adulto Mayor,Chiguayante,Cristo Redentor,8995.14484090318
2027-08,8,Adulto Mayor,Chiguayante,Laguna Quiñenco,5060.4630850754975
2027-08,8,Adulto Mayor,Chiguayante,Intermodal Coronel,10172.363548788131
2027-08,8,Adulto Mayor,Chiguayante,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,Chiguayante,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Concepción,Hualqui,99548.23750939291
2027-08,8,Adulto Mayor,Concepción,La Leonera,44412.55910943879
2027-08,8,Adulto Mayor,Concepción,Manquimávida,43539.88189515894
2027-08,8,Adulto Mayor,Concepción,Pedro Medina,17417.918427499095
2027-08,8,Adulto Mayor,Concepción,Chiguayante,48152.720992279676
2027-08,8,Adulto Mayor,Concepción,Concepción,95573.27968315031
2027-08,8,Adulto Mayor,Concepción,Lorenzo Arenas,8378.611399941587
2027-08,8,Adulto Mayor,Concepción,UTFSM,12740.531507063817
2027-08,8,Adulto Mayor,Concepción,Los Cóndores,67572.32671421004
2027-08,8,Adulto Mayor,Concepción,Higueras,31650.664710560293
2027-08,8,Adulto Mayor,Concepción,El Arenal,34949.619663258425
2027-08,8,Adulto Mayor,Concepción,Mercado,38194.120332834376
2027-08,8,Adulto Mayor,Concepción,Juan Pablo II,100311.93059799811
2027-08,8,Adulto Mayor,Concepción,Diagonal Biobío,75959.46691437306
2027-08,8,Adulto Mayor,Concepción,Alborada,34034.68269245173
2027-08,8,Adulto Mayor,Concepción,Costa Mar,203416.95991510394
2027-08,8,Adulto Mayor,Concepción,El Parque,47072.05424809791
2027-08,8,Adulto Mayor,Concepción,Lomas Coloradas,388078.2041173073
2027-08,8,Adulto Mayor,Concepción,C. Raúl Silva H.,316120.4139098101
2027-08,8,Adulto Mayor,Concepción,Hito Galvarino,330310.2931177342
2027-08,8,Adulto Mayor,Concepción,Los Canelos,1267167.0997737453
2027-08,8,Adulto Mayor,Concepción,Huinca,643762.4427576078
2027-08,8,Adulto Mayor,Concepción,Cristo Redentor,919539.5373546313
2027-08,8,Adulto Mayor,Concepción,Laguna Quiñenco,767670.803472942
2027-08,8,Adulto Mayor,Concepción,Intermodal Coronel,962232.2267752447
2027-08,8,Adulto Mayor,Concepción,Pasajero Lota,0.0
2027-08,8,Adulto Mayor,Concepción,Concepción Centro,0.0
2027-08,8,Adulto Mayor,Lorenzo Arenas,Hualqui,1523.7887357770805
2027-08,8,Adulto Mayor,Lorenzo Arenas,La Leonera,6207.058480416606
2027-08,8,Adulto Mayor,Lorenzo Arenas,Manquimávida,5645.339030185725
2027-08,8,Adulto Mayor,Lorenzo Arenas,Pedro Medina,1417.8723369876361
2027-08,8,Adulto Mayor,Lorenzo Arenas,Chiguayante,6197.35936611936
2027-08,8,Adulto Mayor,Lorenzo Arenas,Concepción,9777.530566021249
2027-08,8,Adulto Mayor,Lorenzo Arenas,Lorenzo Arenas,158.10149195922196
2027-08,8,Adulto Mayor,Lorenzo Arenas,UTFSM,1331.0099780826308
2027-08,8,Adulto Mayor,Lorenzo Arenas,Los Cóndores,4594.737591989164
2027-08,8,Adulto Mayor,Lorenzo Arenas,Higueras,1592.712712541662
2027-08,8,Adulto Mayor,Lorenzo Arenas,El Arenal,9564.982529673776
2027-08,8,Adulto Mayor,Lorenzo Arenas,Mercado,10927.22663640475
2027-08,8,Adulto Mayor,Lorenzo Arenas,Juan Pablo II,884.5536017799919
2027-08,8,Adulto Mayor,Lorenzo Arenas,Diagonal Biobío,1674.009183189734
2027-08,8,Adulto Mayor,Lorenzo Arenas,Alborada,273.8213130084941
2027-08,8,Adulto Mayor,Lorenzo Arenas,Costa Mar,4747.836532746659
2027-08,8,Adulto Mayor,Lorenzo Arenas,El Parque,2623.5951480425574
2027-08,8,Adulto Mayor,Lorenzo Arenas,Lomas Coloradas,3677.2700245817073
2027-08,8,Adulto Mayor,Lorenzo Arenas,C. Raúl Silva H.,5368.354688913244
2027-08,8,Adulto Mayor,Lorenzo Arenas,Hito Galvarino,5885.851739432307
2027-08,8,Adulto Mayor,Lorenzo Arenas,Los Canelos,11014.412828610792
2027-08,8,Adulto Mayor,Lorenzo Arenas,Huinca,1497.1834864073974
2027-08,8,Adulto Mayor,Lorenzo Arenas,Cristo Redentor,17162.16293863737
2027-08,8,Adulto Mayor,Lorenzo Arenas,Laguna Quiñenco,3281.3631223630705
2027-08,8,Adulto Mayor,Lorenzo Arenas,Intermodal Coronel,3965.233328149839
